State,Congressional District,, ,Age: 35 -- 64,Age: 65 and older,Age: <35,Almonds,Apples,Avocados,Barley for grain,"Beans, snap",Bedding/annuals/perennials,Beets,Blackberries and dewberries,"Blueberries, all",Broccoli,Brussels sprouts,"Cabbage, Chinese","Cabbage, head",Canola,Cantaloupes and muskmelons,Carrots,Cauliflower,Celery,Cherimoyas,"Cherries, sweet","Cherries, tart",Chestnuts,"Chickpeas, all",Coffee,Collards,Corn for grain,Corn for silage/greenchop,"Corn, traditional or Indian","Cotton, all",Cranberries,Cucumbers and pickles,Cultivated Christmas trees,Cut flowers/greens,Dry edible beans,Dry edible peas,Farms by Size: 1 to 9 acres (Number),Farms by Size: 1 to 9 acres (Percent of Total),"Farms by Size: 1,000 + acres (Number)","Farms by Size: 1,000 + acres (Percent of Total)",Farms by Size: 10 to 49 acres (Number),Farms by Size: 10 to 49 acres (Percent of Total),Farms by Size: 180 to 499 acres (Number),Farms by Size: 180 to 499 acres (Percent of Total),Farms by Size: 50 to 179 acres (Number),Farms by Size: 50 to 179 acres (Percent of Total),Farms by Size: 500 to 999 acres (Number),Farms by Size: 500 to 999 acres (Percent of Total),"Farms by Value of Sales: $10,000 to $24,999 (Number)","Farms by Value of Sales: $10,000 to $24,999 (Percent of Total)","Farms by Value of Sales: $100,000 or more (Number)","Farms by Value of Sales: $100,000 or more (Percent of Total)","Farms by Value of Sales: $2,500 to $4,999 (Number)","Farms by Value of Sales: $2,500 to $4,999 (Percent of Total)","Farms by Value of Sales: $25,000 to $49,999 (Number)","Farms by Value of Sales: $25,000 to $49,999 (Percent of Total)","Farms by Value of Sales: $5,000 to $9,999 (Number)","Farms by Value of Sales: $5,000 to $9,999 (Percent of Total)","Farms by Value of Sales: $50,000 to $99,999 (Number)","Farms by Value of Sales: $50,000 to $99,999 (Percent of Total)","Farms by Value of Sales: Less than $2,500 (Number)","Farms by Value of Sales: Less than $2,500 (Percent of Total)","Field and grass seed crops, all",Floriculture/bedding crops,"Foliage plants, indoor","Forage (hay/haylage), all",Garlic,Grapefruit,Grapes,Guavas,Hazelnuts (Filberts),Hemp for fiber,Hemp for floral,Hemp for other usage,"Herbs, dried",Land Use Practices (% of farms): Cover crop,Land Use Practices (% of farms): Intensive till,Land Use Practices (% of farms): No till,Land Use Practices (% of farms): Reduced till,Land in Farms by Use (%): % of land in farms,Land in Farms by Use (%): Acres irrigated:,Land in Farms by Use (%): Cropland,Land in Farms by Use (%): Other,Land in Farms by Use (%): Pastureland,Land in Farms by Use (%): Woodland,Land in berries,Lemons,Lentils,"Lettuce, all",Limes,"Livestock Inventory (Dec 31, 2022): Broilers and other meat-type chickens","Livestock Inventory (Dec 31, 2022): Cattle and calves","Livestock Inventory (Dec 31, 2022): Goats","Livestock Inventory (Dec 31, 2022): Hogs and pigs","Livestock Inventory (Dec 31, 2022): Horses and ponies","Livestock Inventory (Dec 31, 2022): Layers","Livestock Inventory (Dec 31, 2022): Pullets","Livestock Inventory (Dec 31, 2022): Sheep and lambs","Livestock Inventory (Dec 31, 2022): Turkeys",Longan,Lychees,Macadamia nuts,Mangoes,Market Value of Agricultural Products Sold: Aquaculture,Market Value of Agricultural Products Sold: Cattle and calves,Market Value of Agricultural Products Sold: Cotton and cottonseed,Market Value of Agricultural Products Sold: Crops,"Market Value of Agricultural Products Sold: Cultivated Christmas trees, short rotation woody crops","Market Value of Agricultural Products Sold: Fruits, tree nuts, berries","Market Value of Agricultural Products Sold: Grains, oilseeds, dry beans, dry peas",Market Value of Agricultural Products Sold: Hogs and pigs,"Market Value of Agricultural Products Sold: Horses, ponies, mules, burros, donkeys","Market Value of Agricultural Products Sold: Livestock, poultry, and products",Market Value of Agricultural Products Sold: Milk from cows,"Market Value of Agricultural Products Sold: Nursery, greenhouse, floriculture, sod",Market Value of Agricultural Products Sold: Other animals and animal products,Market Value of Agricultural Products Sold: Other crops and hay,Market Value of Agricultural Products Sold: Poultry and eggs,"Market Value of Agricultural Products Sold: Sheep, goats, wool, mohair, milk",Market Value of Agricultural Products Sold: Tobacco,Market Value of Agricultural Products Sold: Total,"Market Value of Agricultural Products Sold: Vegetables, melons, potatoes, sweet potatoes",Nursery stock crops,Oat for grain,Olives,"Onions, dry","Oranges, all","Other characteristics: Hispanic, Latino, Spanish origin",Other characteristics: New and beginning farmers,Other characteristics: With military service,Other floriculture,Pawpaws,"Peaches, all",Peanuts for nuts,"Pears, all","Pecans, all","Peppers, Bell","Peppers, other than Bell",Per farm average ($): Farm-related income,Per farm average ($): Government payments  (average per farm receiving),Per farm average ($): Market value of products sold,Per farm average ($): Net cash farm income,Per farm average ($): Percent of state agriculture sales,Per farm average ($): Total farm production expenses,Percent of farms that: Are family farms,Percent of farms that: Farm organically,Percent of farms that: Have internet access,Percent of farms that: Hire farm labor,Percent of farms that: Sell directly to consumers,Persimmons,Pistachios,Popcorn,Potatoes,Potted flowering plants,Proso millet,Pumpkins,Race: American Indian/Alaska Native,Race: Black or African American,Race: More than one race,Race: Native Hawaiian/Pacific Islander,Race: White,Race:Asian,Radishes,Rice,Rye for grain,Safflower,Sex: Female,Sex: Male,Share of Sales by Type (%): Crops,"Share of Sales by Type (%): Livestock, poultry, and products",Sod,Sorghum for grain,Sorghum for silage/greenchop,Soybeans for beans,Spinach,"Squash, all",Strawberries,Sugarbeets for sugar,Sugarcane for sugar or seed,"Sunflower seed, all",Sweet corn,Sweet potatoes,Tobacco,Tomatoes in the open,Top Crops in Acres,Total ($): Farm-related income,Total ($): Government payments,Total ($): Market value of products sold,Total ($): Net cash farm income,Total ($): Total farm production expenses,Total Producers,"Total and Per Farm Overview, 2022: Average size of farm (acres)","Total and Per Farm Overview, 2022: Land in farms (acres)","Total and Per Farm Overview, 2022: Number of farms",Triticale,"Vegetables harvested, all","Walnuts, English",Watermelons,"Wheat for grain, all",Wild rice
12,17,, ,893,607,146,,,,,,,,,,,,,,,,,,,,,,,,,,"5,333",,,,,,,,,,374,40,39,4,345,37,38,4,105,11,40,4,104,11,116,12,108,11,51,5,113,12,59,6,390,41,,,,"10,459",,,,,,,,,,4,6,8,2,12,"25,174",22,7,44,27,,,,,,902,"32,304","1,305",285,853,"5,860","1,239",439,189,,,,,"2,276","12,022",,"134,315",,"20,634",(D),(D),(D),"19,499",,"53,858","4,167",(D),300,222,,"153,814","52,387",,,,,"9,435",122,596,179,,,,,,,,,"75,039","36,670","163,459","22,623",2,"155,847",87,1,78,27,9,,,,,,,,1,6,17,2,"1,598",22,,,,,704,942,87,13,(D),,,,,,,,,,,,,,,"13,282,000","843,000","153,814,000","21,288,000","146,652,000","1,646",222,"209,087",941,,"5,371",,,,
12,18,, ,"5,034","3,974",581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859,16,462,9,"2,115",40,600,11,"1,002",19,311,6,592,11,"1,263",24,426,8,369,7,550,10,392,7,"1,757",33,,,,"75,327",,,,,,,,,,2,6,5,2,21,"581,325",28,9,46,16,,,,,,"7,571","585,568","3,375","1,720","4,237",(D),(D),"1,790",344,,,,,"15,001","205,825",,"1,625,523",(D),"502,591",(D),(D),"1,286","516,716","241,022","328,430","9,151","317,728",(D),636,,"2,142,240","469,128",,,,,"262,486",945,"2,516",918,,,,,,,,,"67,404","52,202","400,494","92,238",21,"327,372",88,1,76,33,3,,,,,,,,41,145,73,13,"9,197",120,,,,,"3,448","6,141",76,24,"20,426",,,,,,,,"151,319",,,,,,,"81,424,000","20,829,000","2,142,240,000","493,380,000","1,751,112,000","9,589",523,"2,795,219","5,349",,"52,836",,,,
12,19,, ,469,312,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,50,14,3,148,31,28,6,45,9,4,1,76,16,80,17,35,7,30,6,45,9,39,8,175,36,,,,,,,,,,,,,,3,5,6,5,22,"17,939",44,14,28,15,,,,,,40,"4,804",256,(D),347,"1,600",57,128,28,,,,,"11,686","1,595",,"166,342",,"14,487",(D),(D),(D),"14,552",,"37,472","1,155",(D),68,17,,"180,894","111,699","2,288",,,,"4,642",115,417,74,,,,,,,,,"108,988","41,219","376,863","69,757",2,"324,319",92,3,81,36,13,,,,(D),,,,3,,8,2,806,33,,,,,312,540,92,8,,,,,,,,,,,,,,(D),,"7,520,000","742,000","180,894,000","33,483,000","155,673,000",852,168,"80,435",480,,"12,506",,,,
12,20,, ,599,367,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,55,43,8,128,24,33,6,32,6,6,1,70,13,149,28,30,6,24,4,29,5,26,5,211,39,,,,,,,,,,,,,,2,20,6,7,67,"197,290",83,9,5,3,,,,(D),,509,"7,517",392,93,"2,105","1,453",185,84,53,,,,,939,"2,153",,"696,434",,"2,456","16,908",(D),"4,976","9,786",(D),"99,328","1,079","266,426",445,41,,"706,219","311,316",,,,,,107,344,59,,,,,,,,,"143,306","75,966","1,310,240","494,849",7,"863,594",85,1,90,48,6,,,,,,,,3,81,1,,906,50,,,,,445,596,99,1,"12,257",,,,,,,,"135,050",,"28,073",,,,,"25,222,000","760,000","706,219,000","266,724,000","465,477,000","1,041",545,"293,741",539,,"54,666",,,,
12,21,, ,"1,531",752,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659,46,84,6,439,31,78,5,129,9,42,3,150,10,228,16,112,8,113,8,159,11,50,3,619,43,,,,"9,516",,"7,231",,,,,,,,3,4,4,2,19,"74,325",28,13,41,17,,,,,,"1,715","64,916","2,933",346,"3,864","7,587",867,"1,087",163,,,,,"2,883","21,857",,"315,596",(D),"85,656",(D),89,442,"29,208",,"121,032","3,238","42,706",338,363,,"344,803","66,201",,,,,(D),233,"1,138",205,,,,,,,,,"81,174","72,305","240,953","45,119",3,"214,961",86,1,83,31,9,,,,,,,,12,30,17,1,"2,358",108,,,,,"1,001","1,525",92,8,,,,,,,,,"21,953",,,,,,,"24,190,000","3,181,000","344,803,000","64,566,000","307,609,000","2,526",268,"383,988","1,431",,"7,604",,,,
12,22,, ,465,261,88,,,,,"7,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,58,7,2,146,33,1,(Z),23,5,7,2,33,8,146,33,23,5,38,9,33,8,49,11,118,27,,,,,,,,,,,,,,1,11,2,0,78,"106,270",95,4,1,(Z),,,,,,(D),"6,225",97,,"4,826",416,228,314,,,,,,"1,359",74,,"396,113",,456,(D),,"19,450","24,911",,"115,702","3,993",(D),13,21,,"421,024","102,595",,,,,,138,298,53,,,,,,,,,"191,195",(D),"956,873","328,466",4,"693,842",80,1,88,56,5,,,,,,,,4,4,14,1,760,31,,(D),,,317,497,94,6,,,,,,,,,(D),,"6,900",,,,,"28,297,000",(D),"421,024,000","144,525,000","305,291,000",814,308,"135,425",440,,"22,462",,,,
12,23,, ,133,77,28,,,,,,,,,,,,,,,,,,,,,,,,,,(D),,,,,,,,,,106,81,,,11,8,2,2,11,8,1,1,30,23,9,7,12,9,11,8,25,19,,,44,34,,39,,,,,,,,,,,,2,4,13,4,33,817,51,(D),17,(D),,,,,,,(D),113,(D),257,210,60,98,,,,,,57,(D),,"21,084",2,115,(D),,75,239,,(D),16,,(D),16,,"21,323",(D),37,,,,,28,126,9,,,,,,,(D),,(D),(D),"162,772","13,715",(Z),"180,018",76,,83,38,4,,,,,,,,,9,,,208,21,,,,,96,142,99,1,,,,,,,,,,,,,,,,(D),(D),"21,323,000","1,797,000","23,582,000",238,19,"2,468",131,,(D),,,,
12,24,, ,30,5,2,,,42,,,,,,,,,,,,,,,,,,,,,,,(D),,,,,,,,,,13,52,,,10,40,1,4,1,4,,,5,20,2,8,,,,,9,36,1,4,8,32,,,,,,,,9,,,,,,8,24,,,14,98,27,(D),,(D),,,,,,,,,,,,,,,,3,,,(D),,,(D),,35,(D),,,(D),,(D),(D),,,,,(D),50,,,,,,18,30,1,,,,,,,,,(D),,(D),"16,284",(D),"123,174",92,,88,44,28,,,,,,,,,7,,,23,7,,,,,8,29,(D),(D),,,,(D),,,,,,,,,,,,(D),,(D),"407,000","3,079,000",37,28,696,25,,,,,,
12,25,, ,552,267,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,84,,,62,13,,,12,3,,,87,18,45,10,35,7,35,7,37,8,35,7,197,42,,174,,,,,,,,,,,,2,1,8,6,33,979,56,21,23,(Z),,,,,,(D),296,465,27,"1,090","1,561",(D),111,52,,37,,56,(D),84,,(D),(D),(D),6,1,371,(D),,"52,308",239,(D),75,40,,"54,130",36,636,,,,,242,378,39,,,,,,,,,"70,261","49,750","114,925","5,546",1,"125,614",86,,91,46,13,,,,,82,,,4,26,11,,831,41,,,,,387,526,(D),(D),,,,,,,,,,,,,,,,"7,448,000","199,000","54,130,000","2,612,000","59,164,000",913,6,"2,963",471,,,,,,
12,26,, ,261,182,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,51,19,7,62,22,29,10,26,9,6,2,35,12,70,24,25,9,17,6,28,10,13,5,100,35,,,,"1,326",,,,,,,,,,3,9,7,3,18,"12,560",28,14,44,14,,,,,,60,"4,591",359,39,141,472,86,92,6,,,,,182,"1,655",,"159,447",,"4,321",955,(D),39,"3,237",,"56,538","1,289",426,(D),48,,"162,684","97,208",,,,,"1,305",160,138,44,,,,,,,"1,482",,"157,509","80,618","564,875","119,013",2,"484,197",84,2,73,39,12,,,,,,,,,6,3,1,461,5,,,,,166,310,98,2,,,,,,,,,,,,,,(D),,"10,396,000","645,000","162,684,000","34,276,000","139,449,000",476,247,"71,045",288,,"9,958",,,,
12,27,, ,380,272,18,,,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,74,1,(Z),81,21,5,1,13,3,,,72,19,62,16,33,9,17,4,39,10,22,6,136,36,,154,,,,,,,,,,,,2,6,3,2,61,"3,510",76,21,(D),(D),,,,,,380,105,(D),19,155,928,64,18,(D),,,,,(D),(D),,(D),,"7,881",(D),6,96,(D),,"119,813",25,(Z),48,(D),,"158,209",(D),714,,,,,460,234,44,,,,,,,,,"39,319","52,802","415,246","117,452",2,"304,856",90,1,77,32,15,,,,,,,,,15,3,2,623,27,,,,,273,397,(D),(D),,,,,,,,,,,,(D),,,,"2,163,000","528,000","158,209,000","44,749,000","116,150,000",670,15,"5,764",381,,(D),,,,
12,28,, ,"2,353","1,303",250,,,"3,590",,"4,921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,608",72,7,(Z),470,21,38,2,105,5,8,(Z),412,18,493,22,267,12,124,6,250,11,175,8,515,23,,,,,,,,,,,,,,3,7,4,2,46,"27,591",71,17,8,3,,,,,,(D),"6,219","1,235",107,"1,141","35,797",404,"1,571","2,148",,,,,"16,006","1,303",,"953,782",,"61,920",22,15,266,"23,750",9,"819,796","2,074","1,287","3,645",434,,"977,532","70,756","12,049",,,,,"2,334","1,432",315,,,,,,,,,"33,745","61,279","437,179","97,227",10,"349,391",91,1,79,35,13,,,,,,,,15,82,38,2,"3,531",238,,,,,"1,438","2,468",98,2,,,,,,"2,771",,,,,,,,,,"18,594,000","2,512,000","977,532,000","217,399,000","781,239,000","3,906",27,"60,000","2,236",,"13,023",,,,
13,1,, ,"2,508","1,487",404,,,,,,,,,,,,,,,,,,,,,,,,,,"20,562",,,"53,598",,,,,,,367,15,118,5,730,29,349,14,814,32,140,6,305,12,380,15,278,11,160,6,291,12,115,5,989,39,,,,"32,718",,,,,,,,,,7,15,6,5,7,"40,539",40,9,8,43,"13,527",,,,,"4,236,898","30,236","3,424",930,"1,860",(D),"948,164",907,243,,,,,(D),(D),"44,896","242,832",506,"88,063","24,175",(D),(D),"270,339",309,"20,522","7,455","41,615","249,205",330,"7,223","513,171","15,831",,,,,,59,"1,730",495,,,,"30,058",,,,,"34,330","41,743","203,801","73,647",4,"146,619",96,1,78,25,6,,,,,,,,16,79,40,2,"4,253",9,,,,,"1,521","2,878",47,53,,,,,,,,,,,,,,,,"27,224,000","14,235,000","513,171,000","185,442,000","369,188,000","4,399",218,"550,103","2,518",,,,,,
13,2,, ,"4,549","3,908",699,,,,,,,,,,,,,,,,,,,,,,,,,,"180,734",,,"469,359",,,,,,,255,5,706,13,"1,129",21,"1,083",20,"1,591",30,539,10,573,11,"1,321",25,366,7,230,4,427,8,184,3,"2,202",42,,,,"66,786",,,,,,,,,,10,21,10,14,22,"613,757",54,7,5,34,,,,,,"22,476,717","219,005","5,100","2,417","3,213","187,082",(D),"3,572","1,174",,,,,(D),"78,593","476,745","1,518,217",(D),"181,715","278,065",(D),"2,542","1,051,895","251,145","90,905",359,"316,131","703,840",(D),(D),"2,570,111","173,979",,,,,,117,"2,936","1,075",,,,"276,315",,"101,693",,,"44,747","34,431","484,652","155,503",19,"360,548",92,(Z),76,33,4,,,,,,,,28,784,55,21,"8,163",105,,,,,"3,044","6,112",59,41,,,,,,,,,,,,,,,,"89,449,000","77,056,000","2,570,111,000","824,633,000","1,911,984,000","9,156",515,"2,732,457","5,303",,,,,,
13,3,, ,"3,048","2,397",393,,,,,,,,,,,,,,,,,,,,,,,,,,"3,252",,,,,,,,,,273,8,80,2,"1,259",36,508,15,"1,220",35,115,3,468,14,302,9,348,10,322,9,520,15,136,4,"1,359",39,,,,"70,341",,,,,,,,,,7,6,7,4,1,"7,109",27,8,25,39,,,,,,"16,244,509","71,154","4,330",657,"4,664",(D),(D),"1,899",725,,,,,248,"24,460",(D),"84,475",(D),"8,332","9,983",79,(D),"556,843","6,279","45,727",363,"14,405","522,538",(D),,"641,318","3,325",,,,,,81,"2,142",729,,,,,,,,,"18,783","7,148","185,620","64,440",5,"125,301",96,(Z),79,22,7,,,,,,,,32,182,53,3,"5,528",40,,,,,"2,214","3,624",13,87,(D),,,(D),,,,,,,,,,,,"13,524,000","715,000","641,318,000","222,641,000","432,915,000","5,838",153,"527,775","3,455",,,,,"3,607",
13,4,, ,83,102,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,24,21,,,42,37,10,9,31,27,6,5,22,19,7,6,13,12,5,4,13,12,10,9,43,38,,,,"1,720",,,,,,,,,,7,4,13,4,(D),(D),21,11,39,29,,,,,,36,"2,142",291,(D),343,369,,"1,011",(D),,,,,,529,,"1,317",(D),104,(D),(D),342,938,,496,6,214,(D),41,,"2,255",39,26,,,,,3,65,20,,,,,,61,,,"31,077",,"19,958","11,576",(Z),"38,409",95,,83,33,12,,,,,,,,,8,4,,182,2,,,(D),,85,111,58,42,,,,,,,,,,,,,,,,"777,000",,"2,255,000","1,308,000","4,340,000",196,105,"11,815",113,,,,,,
13,5,, ,19,16,4,,,,,,,,,,,,,,,,(D),,,,,,,,,,,,,,,,,,,,17,71,3,13,4,17,,,,,,,10,42,,,4,17,,,,,7,29,3,13,,,,356,,,,,,,,(D),,4,,17,4,10,307,12,1,52,36,,,,,,,,(D),(D),(D),(D),,,,,,,,,,,558,,(D),,,,152,,(D),143,195,(D),(D),,710,184,,,,,,,18,4,,,,,,,,,"13,867",(D),"29,597","7,288",(Z),"42,144",100,,92,67,50,,,,,,,,,7,,,29,3,,,,,12,27,79,21,,,,,,(D),,,,,,,,,,"125,000",(D),"710,000","175,000","1,011,000",39,131,"3,145",24,,(D),,,,
13,6,, ,651,556,78,,,,,,,,,,,,,,,,,,,,,,,,,,496,,,,,,(D),,,,120,17,,,368,52,72,10,146,20,8,1,90,13,98,14,50,7,44,6,107,15,28,4,297,42,,,,"9,034",,,,,,,,,,6,5,6,3,2,817,26,8,30,36,,,,,,(D),"8,663",571,136,"1,894","77,611","359,302",208,(D),,,,,(D),"2,918",,"11,852",(D),333,(D),(D),"6,827","165,513",(D),"8,055",336,"2,433","154,861",82,,"177,365",301,303,,,,,24,328,100,,,,,,,,,"56,822","10,749","248,411","97,507",1,"161,471",95,(Z),81,26,9,,,,,,,,9,5,14,,"1,252",5,,,,,517,768,7,93,,,,,,,,,,,,,,,,"7,330,000","215,000","177,365,000","69,620,000","115,290,000","1,285",68,"48,264",714,,44,,,,
13,7,, ,122,71,18,,,,,,(D),,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,24,25,,,46,48,,,26,27,,,14,15,4,4,10,10,5,5,12,13,,,51,53,,5,,(D),,,,,,,,,,6,4,10,4,6,213,29,6,40,25,,,,,,,683,(D),,(D),536,,54,(D),,,,,,152,,"6,080",,42,,,69,283,,"5,813",9,29,24,28,,"6,363",196,,,,,,,67,7,,,,,,,,,"65,824","2,442","66,281","7,661",(Z),"72,638",97,,79,27,24,,,,,,,,,14,1,,187,9,,,,,95,116,96,4,,,,,,,,,,,,,,,,"1,316,000","29,000","6,363,000","735,000","6,973,000",211,38,"3,682",96,,29,,,,
13,8,, ,"5,712","4,476",849,,,,,,,,,,,,,,,,,,,,,,,,,,"72,810",,,"457,351",,,,,,,524,8,623,9,"1,810",27,"1,110",17,"2,186",33,406,6,727,11,"1,368",21,513,8,409,6,707,11,238,4,"2,697",41,,,,"68,534",,,,,,,,,,10,15,10,12,17,"378,007",55,8,6,31,,,,,,"24,971,798","158,104","10,040","12,488","3,998","716,106","643,373","4,217","2,047",,,,,27,"60,517","427,618","1,338,280",299,"159,176","125,740","6,457",787,"953,111","68,227","61,718","6,484","286,594","809,249","1,365","12,933","2,291,391","264,202",,,,,,173,"3,643","1,259",,,,"263,021",,,,,"33,219","35,981","344,104","102,622",17,"263,848",94,(Z),79,30,4,,,,,,,,55,503,124,8,"10,284",63,,,,,"3,615","7,422",58,42,,,,,,,,,,,,,,,,"75,207,000","73,726,000","2,291,391,000","683,362,000","1,756,963,000","11,037",343,"2,285,919","6,659",,"42,522",,,,
13,9,, ,"4,264","2,741",599,,,,,,,,,,,,,,,,,,,,,,,,,,"9,231","3,501",,,,,,,,,442,10,29,1,"1,906",44,437,10,"1,405",33,95,2,500,12,945,22,396,9,308,7,547,13,177,4,"1,441",33,,,,"67,845",,,,,,,,,,5,4,8,4,(D),(D),32,9,32,27,,,,,,(D),"100,288","5,475","2,815","4,070",(D),"2,862,786","3,047",333,,,,,720,"38,070","1,849","80,443",102,"12,615","17,334","1,023","1,224","2,022,227","4,507","21,909","1,783","13,357","1,969,097",803,,"2,097,670","13,278",,,,,,112,"2,586",709,,,,,,,,,"18,733","13,179","486,247","184,124",16,"306,477",95,(Z),82,24,6,,,,,,,,37,25,38,7,"7,357",140,,,,,"2,825","4,779",4,96,,,,"9,521",,,,,,,,,,,,"17,572,000","1,212,000","2,097,670,000","794,310,000","1,322,144,000","7,604",96,"413,052","4,314",,,,,(D),
13,10,, ,"4,581","3,630",598,,,,,,,,,,,,,,,,,,,,,,,,,,"5,794","5,587",,,,,,,,,440,8,122,2,"1,912",36,735,14,"1,807",34,239,5,740,14,746,14,521,10,341,6,752,14,217,4,"1,938",37,,,,"111,725",,,,,,,,,,7,5,8,5,2,"16,870",25,8,29,38,,,,,,"51,272,447","163,354","8,839",(D),"6,243","10,525,015",(D),"5,635",676,,,,,(D),"58,980",(D),"104,068",(D),"4,169","12,636",(D),"4,074","1,923,001","57,312","64,106","1,161","16,281","1,790,222",(D),,"2,027,070","5,408",,,,,,171,"2,878","1,019",,,,,,,,,"19,893","11,312","385,741","143,927",15,"247,177",96,(Z),81,22,6,,,,,,,,26,311,64,3,"8,266",139,,,,,"3,252","5,557",5,95,,,,"7,163",,,,,,,,,,,,"25,702,000","2,477,000","2,027,070,000","756,334,000","1,298,915,000","8,809",157,"826,983","5,255",,,,,"9,037",
13,11,, ,818,576,112,,,,,,,,,,,,,,,,,,,,,,,,,,"1,392",,,"3,961",,,,,,,149,17,15,2,367,41,80,9,261,29,13,1,97,11,80,9,113,13,68,8,122,14,26,3,379,43,,,,"17,563",,,,,,,,,,4,4,7,2,3,"3,326",33,7,29,31,,,,,,"3,350,049","23,141","1,095",121,"2,241",(D),"147,219",285,82,,,,,(D),"17,998","4,401","33,620",(D),(D),"4,473",13,518,"177,059",(D),"20,193",114,"3,325","157,758",(D),,"210,678",510,,,,,,14,634,161,,,,,,,,,"23,394","14,260","238,055","61,876",2,"180,610",94,(Z),77,18,6,,,,,,,,5,16,24,3,"1,445",13,,,,,573,933,16,84,"1,374",,,"2,483",,,,,,,,,,,,"3,579,000","342,000","210,678,000","54,760,000","159,840,000","1,506",109,"96,836",885,,,,,,
13,12,, ,"5,537","4,418",850,,,,,,,,,,,,,,,,,,,,,,,,,,"77,737",,,"263,454",,,,,,,347,5,472,7,"1,582",25,"1,275",20,"2,153",34,530,8,782,12,955,15,519,8,456,7,722,11,259,4,"2,666",42,,,,"96,005",,,,,,,,,,11,13,11,12,11,"215,107",46,7,8,39,,,,,,"14,714,246","139,639","10,159","10,869","4,259",(D),(D),"2,509",692,,,,,(D),"52,494","241,988","830,370",(D),"30,052","123,279","7,651","1,616","647,470","72,751","73,542","5,888","156,696","505,080",(D),(D),"1,477,840","201,522",,,,,,152,"3,764","1,172",,,,"121,965",,,,,"32,690","18,295","232,401","74,773",11,"172,312",95,(Z),75,23,5,,,,,,,,16,667,64,8,"10,025",25,,,,,"3,754","7,051",56,44,,,,"32,586",,,,,,,,,,,,"67,963,000","25,411,000","1,477,840,000","475,480,000","1,095,735,000","10,805",306,"1,944,842","6,359",,,,,,
13,13,, ,163,99,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,60,35,,,59,34,12,7,36,21,6,3,37,21,,,11,6,20,12,15,9,11,6,79,46,,,,"1,173",,,,,,,30,,,9,10,17,9,1,99,21,25,21,33,,,,,,,"1,339",423,44,391,"1,488",(D),140,46,,,,,(D),442,,"1,406",274,(D),(D),1,(D),908,,(D),34,427,(D),87,,"2,314",429,,,,,,2,141,48,,,,,,26,,,"45,812",(D),"13,378","7,130",(Z),"33,849",95,,93,26,24,,,,,,,,,38,4,,243,5,,,,,130,160,61,39,,,,,,,,,,,,,,,,"2,291,000",(D),"2,314,000","1,233,000","5,856,000",290,69,"11,944",173,,70,,,,
13,14,, ,"3,310","2,209",388,,,,,,,,,,,,,,,,,,,,,,,,,,"22,075",,,"3,716",,,,,,,303,9,64,2,"1,294",38,473,14,"1,147",34,115,3,433,13,407,12,420,12,250,7,590,17,182,5,"1,114",33,,,,(D),,,,,,,,,,5,5,9,4,1,"5,001",34,6,27,33,,,,,,(D),"82,812","4,819",(D),"3,977","1,151,119",(D),"3,355",(D),,,,,439,(D),"3,905","75,054",592,"1,567","26,758",450,"1,314","1,146,061","3,604","27,726",569,"12,447",(D),849,,"1,221,115","2,060",,,,,,88,"2,153",541,,,,,,,,,"22,968",(D),"359,574","139,942",9,"225,535",95,(Z),83,20,6,,,,,,,,5,61,44,,"5,771",26,,,,,"2,123","3,784",6,94,,,,"11,114",,,,,,,,,,,,"19,201,000",(D),"1,221,115,000","475,244,000","765,916,000","5,907",142,"482,496","3,396",,,,,"1,517",
15,1,, ,272,214,33,,,,,,,,,,,,,(D),,,,,,,,,,,,,,,,,,,,,,,199,72,3,1,51,18,7,3,15,5,3,1,49,18,47,17,41,15,28,10,39,14,14,5,60,22,,,,,,,,,,,,,,8,17,14,7,37,"6,328",46,20,27,7,,,,,,,478,192,(D),92,(D),(D),(D),(D),,,,,(D),90,,"56,243",33,"2,269",(D),319,,"9,365",,"15,010",(D),(D),(D),34,,"65,608","38,917",,,,,,13,214,64,,,,,,,(D),,"72,681","2,653","236,000","51,707",10,"194,224",83,1,78,36,28,,,,,,,,,,32,20,131,336,,,,,200,319,86,14,,,,,,,,,,,,,,(D),,"2,689,000","72,000","65,608,000","14,375,000","53,994,000",519,62,"17,097",278,,"3,196",,(D),,
